# 道の駅 全国一覧 — 本アプリ用キュレーションデータ
# 出典: 国土数値情報「道の駅」P35-18(2018年度版) 国土交通省
#       https://nlftp.mlit.go.jp/ksj/gml/datalist/KsjTmplt-P35.html
# 駅名・所在地・座標は事実データ(著作権対象外)。施設フラグ等の付帯属性は非収載(SPEC §E7)。
id,name,lat,lng,pref
michi_0940,瀬戸大橋記念公園,34.352689,133.826128,香川県
michi_0941,ことひき,34.130599,133.643716,香川県
michi_0942,とよはま,34.042768,133.601307,香川県
michi_0943,津田の松原,34.285271,134.253249,香川県
michi_0944,みろく,34.258190,134.242466,香川県
michi_0945,ながお,34.221360,134.175000,香川県
michi_0946,ふれあいパークみの,34.226348,133.722855,香川県
michi_0947,たからだの里さいた,34.109652,133.796699,香川県
michi_0948,大坂城残石記念公園,34.533907,134.242185,香川県
michi_0949,小豆島オリーブ公園,34.472848,134.273640,香川県
michi_0950,小豆島ふるさと村,34.471019,134.236154,香川県
michi_0951,恋人の聖地 うたづ臨海公園,34.313388,133.807966,香川県
michi_0952,滝宮,34.249777,133.917359,香川県
michi_0953,空の夢もみの木パーク,34.154850,133.821551,香川県
michi_0954,ことなみ,34.095094,134.007744,香川県
michi_0955,風早の郷風和里,33.996706,132.772282,愛媛県
michi_0956,今治湯ノ浦温泉,33.992858,133.048412,愛媛県
michi_0957,伯方S・Cパーク,34.202813,133.075515,愛媛県
michi_0958,今治市多々羅しまなみ公園,34.254848,133.054506,愛媛県
michi_0959,しまなみの駅御島,34.248962,133.005253,愛媛県
michi_0960,よしうみいきいき館,34.127470,133.021945,愛媛県
michi_0961,みま,33.286348,132.596014,愛媛県
michi_0962,うわじま きさいや広場,33.222423,132.558235,愛媛県
michi_0963,津島やすらぎの里,33.139682,132.520302,愛媛県
michi_0964,八幡浜みなっと,33.458163,132.418138,愛媛県
michi_0965,マイントピア別子,33.901924,133.309856,愛媛県
michi_0966,小松オアシス,33.883689,133.107622,愛媛県
michi_0967,清流の里ひじかわ,33.461122,132.676699,愛媛県
michi_0968,ふたみ,33.685118,132.634032,愛媛県
michi_0969,なかやま,33.669723,132.695000,愛媛県
michi_0970,霧の森,33.924187,133.641110,愛媛県
michi_0971,きなはい屋しろかわ,33.379789,132.749358,愛媛県
michi_0972,どんぶり館,33.354977,132.527136,愛媛県
michi_0973,みかわ,33.614533,132.969656,愛媛県
michi_0974,天空の郷さんさん,33.661136,132.898713,愛媛県
michi_0975,ひろた,33.640379,132.799821,愛媛県
michi_0976,内子フレッシュパークからり,33.554906,132.658290,愛媛県
michi_0977,小田の郷せせらぎ,33.568504,132.800752,愛媛県
michi_0978,瀬戸農業公園,33.447456,132.258089,愛媛県
michi_0979,伊方きらら館,33.480894,132.307546,愛媛県
michi_0980,虹の森公園まつの,33.229785,132.709493,愛媛県
michi_0981,日吉夢産地,33.330234,132.798245,愛媛県
michi_0982,広見森の三角ぼうし,33.253857,132.687127,愛媛県
michi_0983,みしょうMIC,32.958780,132.561599,愛媛県
michi_0984,キラメッセ室戸,33.306430,134.110210,高知県
michi_0985,大山,33.470100,133.944069,高知県
michi_0986,南国風良里,33.611200,133.642152,高知県
michi_0987,かわうその里すさき,33.387660,133.274677,高知県
michi_0988,すくも,32.916165,132.712529,高知県
michi_0989,めじかの里土佐清水,32.793514,132.883186,高知県
michi_0990,よって西土佐,33.173256,132.789100,高知県
michi_0991,やす,33.534137,133.753852,高知県
michi_0992,美良布,33.648147,133.782498,高知県
michi_0993,田野駅屋,33.430155,134.007839,高知県
michi_0994,大杉,33.750923,133.663400,高知県
michi_0995,土佐さめうら,33.742644,133.544235,高知県
michi_0996,土佐和紙工芸村,33.573534,133.366191,高知県
michi_0997,木の香,33.779824,133.307692,高知県
michi_0998,633美の里,33.643674,133.328320,高知県
michi_0999,なかとさ,33.322394,133.235246,高知県
michi_1000,ゆすはら,33.388359,132.944983,高知県
michi_1001,布施ヶ坂,33.426632,133.099612,高知県
michi_1002,四万十大正,33.182567,132.971321,高知県
michi_1003,あぐり窪川,33.231165,133.149186,高知県
michi_1004,四万十とおわ,33.223912,132.835433,高知県
michi_1005,大月,32.828752,132.709314,高知県
michi_1006,ビオスおおがた,33.035077,133.027068,高知県
michi_1007,なぶら土佐佐賀,33.086739,133.101781,高知県
michi_1008,おおむた,33.073248,130.532191,福岡県
michi_1009,くるめ,33.319043,130.594211,福岡県
michi_1010,たちばな,33.187442,130.610415,福岡県
michi_1011,豊前おこしかけ,33.614137,131.100881,福岡県
michi_1012,むなかた,33.848473,130.503451,福岡県
michi_1013,うきは,33.334015,130.818166,福岡県
michi_1014,うすい,33.563949,130.713259,福岡県
michi_1015,原鶴,33.353765,130.784677,福岡県
michi_1016,みやま,33.148218,130.484540,福岡県
michi_1017,小石原,33.465112,130.825809,福岡県
michi_1018,おおき,33.217906,130.437973,福岡県
michi_1019,香春,33.676590,130.859982,福岡県
michi_1020,歓遊舎ひこさん,33.549025,130.859957,福岡県
michi_1021,いとだ,33.641912,130.764694,福岡県
michi_1022,おおとう桜街道,33.626154,130.845170,福岡県
michi_1023,しんよしとみ,33.588716,131.154308,福岡県
michi_1024,大和,33.339017,130.257828,佐賀県
michi_1025,厳木,33.311119,130.071911,佐賀県
michi_1026,桃山天下市,33.528533,129.873141,佐賀県
michi_1027,伊万里,33.313620,129.928959,佐賀県
michi_1028,山内,33.191781,129.956161,佐賀県
michi_1029,鹿島,33.075016,130.145747,佐賀県
michi_1030,吉野ヶ里,33.380496,130.397315,佐賀県
michi_1031,しろいし,33.176871,130.196458,佐賀県
michi_1032,太良,33.046989,130.169359,佐賀県
michi_1033,夕陽が丘そとめ,32.835899,129.703763,長崎県
michi_1034,させぼっくす99,33.201501,129.671634,長崎県
michi_1035,長崎街道鈴田峠,32.885378,130.007464,長崎県
michi_1036,生月大橋,33.355186,129.433555,長崎県
michi_1037,昆虫の里たびら,33.317708,129.603114,長崎県
michi_1038,松浦海のふるさと館,33.348684,129.701515,長崎県
michi_1039,鷹ら島,33.433855,129.782362,長崎県
michi_1040,遣唐使ふるさと館,32.738279,128.690364,長崎県
michi_1041,さいかい,33.042993,129.695701,長崎県
michi_1042,みずなし本陣ふかえ,32.739702,130.367581,長崎県
michi_1043,彼杵の荘,33.035851,129.919935,長崎県
michi_1044,すいかの里 植木,32.907939,130.692874,熊本県
michi_1045,坂本,32.426674,130.640938,熊本県
michi_1046,みなまた,32.199169,130.381702,熊本県
michi_1047,鹿北,33.113638,130.668846,熊本県
michi_1048,水辺プラザかもと,32.987162,130.755900,熊本県
michi_1049,旭志,32.931259,130.830272,熊本県
michi_1050,七城メロンドーム,32.979936,130.770328,熊本県
michi_1051,泗水,32.925035,130.771389,熊本県
michi_1052,宇土マリーナ,32.662242,130.522698,熊本県
michi_1053,上天草さんぱーる,32.577138,130.420142,熊本県
michi_1054,不知火,32.633706,130.628711,熊本県
michi_1055,うき,32.651194,130.697734,熊本県
michi_1056,波野,32.959913,131.197442,熊本県
michi_1057,阿蘇,32.937034,131.080917,熊本県
michi_1058,有明,32.505519,130.305760,熊本県
michi_1059,うしぶか海彩館,32.193836,130.026968,熊本県
michi_1060,�津,32.316668,130.025280,熊本県
michi_1061,美里「佐俣の湯」,32.623592,130.822704,熊本県
michi_1062,きくすい,32.973351,130.602318,熊本県
michi_1063,大津,32.881101,130.890813,熊本県
michi_1064,小国,33.123101,131.064689,熊本県
michi_1065,あそ望の郷くぎの,32.818510,131.041526,熊本県
michi_1066,清和文楽邑,32.690643,131.091350,熊本県
michi_1067,通潤橋,32.681489,130.991663,熊本県
michi_1068,そよ風パーク,32.726612,131.163458,熊本県
michi_1069,竜北,32.576771,130.694735,熊本県
michi_1070,たのうら,32.364567,130.512450,熊本県
michi_1071,大野温泉,32.289886,130.582150,熊本県
michi_1072,芦北でこぽん,32.302882,130.508036,熊本県
michi_1073,錦,32.205870,130.845164,熊本県
michi_1074,子守唄の里 五木,32.399317,130.826733,熊本県
michi_1075,佐賀関,33.247211,131.828430,大分県
michi_1076,やまくに,33.406373,131.061468,大分県
michi_1077,耶馬トピア,33.489841,131.174536,大分県
michi_1078,なかつ,33.551610,131.214106,大分県
michi_1079,せせらぎ郷かみつえ,33.112561,130.961936,大分県
michi_1080,鯛生金山,33.129157,130.882621,大分県
michi_1081,水辺の郷おおやま,33.247910,130.972093,大分県
michi_1082,宇目,32.803732,131.610396,大分県
michi_1083,やよい,32.964569,131.838684,大分県
michi_1084,かまえ,32.801772,131.924318,大分県
michi_1085,竹田,32.985585,131.340468,大分県
michi_1086,ながゆ温泉,33.071666,131.383070,大分県
michi_1087,すごう,32.956639,131.294106,大分県
michi_1088,いんない,33.423818,131.320207,大分県
michi_1089,原尻の滝,32.965666,131.452200,大分県
michi_1090,あさじ,33.002562,131.448073,大分県
michi_1091,きよかわ,32.971563,131.518011,大分県
michi_1092,みえ,33.028690,131.621548,大分県
michi_1093,おおの,33.036253,131.502906,大分県
michi_1094,ゆふいん,33.260646,131.327088,大分県
michi_1095,くにさき,33.545662,131.739729,大分県
michi_1096,くにみ,33.680502,131.605745,大分県
michi_1097,童話の里 くす,33.289337,131.156932,大分県
michi_1098,慈恩の滝 くす,33.265953,131.068506,大分県
michi_1099,高岡,31.945737,131.340555,宮崎県
michi_1100,田野,31.796218,131.306943,宮崎県
michi_1101,フェニックス,31.768983,131.478425,宮崎県
michi_1102,山之口,31.794420,131.202615,宮崎県
michi_1103,都城,31.768670,131.095148,宮崎県
michi_1104,北川はゆま,32.666036,131.704594,宮崎県
michi_1105,北浦,32.684792,131.800904,宮崎県
michi_1106,北方よっちみろ屋,32.595757,131.491930,宮崎県
michi_1107,酒谷,31.641714,131.266243,宮崎県
michi_1108,なんごう,31.503058,131.378932,宮崎県
michi_1109,ゆ〜ぱるのじり,31.964384,131.082280,宮崎県
michi_1110,とうごう,32.391369,131.513581,宮崎県
michi_1111,日向,32.343361,131.624044,宮崎県
michi_1112,えびの,32.050182,130.805598,宮崎県
michi_1113,つの,32.260301,131.558035,宮崎県
michi_1114,高千穂,32.708443,131.300435,宮崎県
michi_1115,青雲橋,32.660640,131.388496,宮崎県
michi_1116,喜入,31.378962,130.545172,鹿児島県
michi_1117,桜島,31.589374,130.598804,鹿児島県
michi_1118,阿久根,31.945920,130.216475,鹿児島県
michi_1119,いぶすき,31.302215,130.590044,鹿児島県
michi_1120,山川港活お海道,31.203017,130.634914,鹿児島県
michi_1121,たるみず,31.558788,130.744565,鹿児島県
michi_1122,たるみずはまびら,31.468612,130.698057,鹿児島県
michi_1123,樋脇,31.796446,130.407368,鹿児島県
michi_1124,おおすみ弥五郎伝説の里,31.593119,130.991067,鹿児島県
michi_1125,たからべ,31.728704,130.998703,鹿児島県
michi_1126,すえよし,31.688333,130.970344,鹿児島県
michi_1127,霧島,31.863242,130.851291,鹿児島県
michi_1128,きんぽう木花館,31.465425,130.345562,鹿児島県
michi_1129,松山,31.581588,131.042414,鹿児島県
michi_1130,奄美大島住用,28.259644,129.408837,鹿児島県
michi_1131,川辺やすらぎの郷,31.412734,130.432897,鹿児島県
michi_1132,長島,32.161696,130.109239,鹿児島県
michi_1133,黒之瀬戸だんだん市場,32.108278,130.170919,鹿児島県
michi_1134,くにの松原おおさき,31.437820,131.030758,鹿児島県
michi_1135,野方あらさの,31.500020,130.924200,鹿児島県
michi_1136,錦江にしきの里,31.273659,130.792437,鹿児島県
michi_1137,根占,31.185538,130.767315,鹿児島県
michi_1138,許田,26.552069,127.969320,沖縄県
michi_1139,いとまん,26.138496,127.661156,沖縄県
michi_1140,豊崎,26.157695,127.655333,沖縄県
michi_1141,ゆいゆい国頭,26.731980,128.169362,沖縄県
michi_1142,おおぎみ,26.690321,128.108114,沖縄県
michi_1143,ぎのざ,26.473874,127.952328,沖縄県
michi_1144,喜名番所,26.399342,127.758204,沖縄県
michi_1145,かでな,26.368112,127.774148,沖縄県
